,chembl_compound,uniprot_id,drugbankId
12251,CHEMBL.COMPOUND:CHEMBL1201020,UniProtKB:P25786,
12252,CHEMBL.COMPOUND:CHEMBL1200671,UniProtKB:O60840,
12253,CHEMBL.COMPOUND:CHEMBL3686884,UniProtKB:Q15139,
12254,CHEMBL.COMPOUND:CHEMBL1201182,UniProtKB:O60674,DB06287
12255,CHEMBL.COMPOUND:CHEMBL20883,UniProtKB:O43525,DB09256
12256,CHEMBL.COMPOUND:CHEMBL2095211,UniProtKB:Q15761,
12257,CHEMBL.COMPOUND:CHEMBL1628227,UniProtKB:P80404,DB01142
12258,CHEMBL.COMPOUND:CHEMBL1200986,UniProtKB:P05067,
12259,CHEMBL.COMPOUND:CHEMBL1723,UniProtKB:Q04912,
12260,CHEMBL.COMPOUND:CHEMBL559,UniProtKB:P49674,DB00509
12261,CHEMBL.COMPOUND:CHEMBL32800,UniProtKB:Q13002,DB01288
12262,CHEMBL.COMPOUND:CHEMBL2218919,UniProtKB:P06493,DB11693
12263,CHEMBL.COMPOUND:CHEMBL1801204,UniProtKB:O14818,DB12774
12264,CHEMBL.COMPOUND:CHEMBL3545403,UniProtKB:P62244,DB16844
12265,CHEMBL.COMPOUND:CHEMBL378544,UniProtKB:P55157,
12266,CHEMBL.COMPOUND:CHEMBL1201229,UniProtKB:Q14181,DB00944
12267,CHEMBL.COMPOUND:CHEMBL4297452,UniProtKB:P21918,
12268,CHEMBL.COMPOUND:CHEMBL550755,UniProtKB:P05997,
12269,CHEMBL.COMPOUND:CHEMBL3414621,UniProtKB:P12931,DB12887
12270,CHEMBL.COMPOUND:CHEMBL52333,UniProtKB:Q05397,DB12670
12271,CHEMBL.COMPOUND:CHEMBL3348923,UniProtKB:O00255,DB15266
12272,CHEMBL.COMPOUND:CHEMBL3707246,UniProtKB:P09917,
12273,CHEMBL.COMPOUND:CHEMBL91829,UniProtKB:P17948,DB11829
12274,CHEMBL.COMPOUND:CHEMBL1201338,UniProtKB:O43613,DB00979
12275,CHEMBL.COMPOUND:CHEMBL570,UniProtKB:P35408,DB00508
12276,CHEMBL.COMPOUND:CHEMBL3544943,UniProtKB:P20839,
12277,CHEMBL.COMPOUND:CHEMBL520733,UniProtKB:P35348,DB12463
12278,CHEMBL.COMPOUND:CHEMBL2087337,UniProtKB:P41235,DB12702
12279,CHEMBL.COMPOUND:CHEMBL207197,UniProtKB:P12883,DB04869
12280,CHEMBL.COMPOUND:CHEMBL22242,UniProtKB:P17931,DB00409
12281,CHEMBL.COMPOUND:CHEMBL1090479,UniProtKB:Q8TDN1,
12282,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:P61927,DB01215
12283,CHEMBL.COMPOUND:CHEMBL30219,UniProtKB:P49207,
12284,CHEMBL.COMPOUND:CHEMBL4456085,UniProtKB:P35869,
12285,CHEMBL.COMPOUND:CHEMBL451887,UniProtKB:P49821,DB08889
12286,CHEMBL.COMPOUND:CHEMBL3989927,UniProtKB:P62937,DB12101
12287,CHEMBL.COMPOUND:CHEMBL1200951,UniProtKB:Q9Y375,
12288,CHEMBL.COMPOUND:CHEMBL1523964,UniProtKB:Q96S37,
12289,CHEMBL.COMPOUND:CHEMBL4303241,UniProtKB:P55786,
12290,CHEMBL.COMPOUND:CHEMBL1200973,UniProtKB:O75306,DB13954
12291,CHEMBL.COMPOUND:CHEMBL1201216,UniProtKB:P47872,DB00298
12292,CHEMBL.COMPOUND:CHEMBL46516,UniProtKB:P62877,DB04842
12293,CHEMBL.COMPOUND:CHEMBL1963683,UniProtKB:P28066,DB08819
12294,CHEMBL.COMPOUND:CHEMBL1201020,UniProtKB:P00915,
12295,CHEMBL.COMPOUND:CHEMBL518924,UniProtKB:P12268,DB05501
12296,CHEMBL.COMPOUND:CHEMBL1800807,UniProtKB:Q96SW2,DB06630
12297,CHEMBL.COMPOUND:CHEMBL1255794,UniProtKB:P17931,DB06497
12298,CHEMBL.COMPOUND:CHEMBL1947204,UniProtKB:Q96RJ0,
12299,CHEMBL.COMPOUND:CHEMBL4475463,UniProtKB:O43674,
12300,CHEMBL.COMPOUND:CHEMBL3219124,UniProtKB:O15554,DB14810
12301,CHEMBL.COMPOUND:CHEMBL1230609,UniProtKB:P47872,DB12307
12302,CHEMBL.COMPOUND:CHEMBL2106370,UniProtKB:Q15759,DB11964
12303,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:P11511,DB04926
12304,CHEMBL.COMPOUND:CHEMBL2336071,UniProtKB:P20594,DB12371
12305,CHEMBL.COMPOUND:CHEMBL1193,UniProtKB:P49840,DB01620
12306,CHEMBL.COMPOUND:CHEMBL1263,UniProtKB:O60840,DB00938
12307,CHEMBL.COMPOUND:CHEMBL4297600,UniProtKB:O43613,DB15256
12308,CHEMBL.COMPOUND:CHEMBL225157,UniProtKB:P49356,DB05943
12309,CHEMBL.COMPOUND:CHEMBL2105684,UniProtKB:Q16204,
12310,CHEMBL.COMPOUND:CHEMBL1722,UniProtKB:P62191,
12311,CHEMBL.COMPOUND:CHEMBL1201193,UniProtKB:P48764,DB01002
12312,CHEMBL.COMPOUND:CHEMBL1200464,UniProtKB:Q9BQE3,
12313,CHEMBL.COMPOUND:CHEMBL443684,UniProtKB:Q9P032,DB12340
12314,CHEMBL.COMPOUND:CHEMBL3,UniProtKB:O00591,DB00184
12315,CHEMBL.COMPOUND:CHEMBL766,UniProtKB:O75899,DB01597
12316,CHEMBL.COMPOUND:CHEMBL1100,UniProtKB:P10916,DB00617
12317,CHEMBL.COMPOUND:CHEMBL3039515,UniProtKB:Q01449,DB12486
12318,CHEMBL.COMPOUND:CHEMBL1405,UniProtKB:O75306,DB00655
12319,CHEMBL.COMPOUND:CHEMBL38943,UniProtKB:P26010,DB05416
12320,CHEMBL.COMPOUND:CHEMBL3235279,UniProtKB:Q9H252,DB16118
12321,CHEMBL.COMPOUND:CHEMBL93,UniProtKB:P18505,DB00744
12322,CHEMBL.COMPOUND:CHEMBL139835,UniProtKB:P03952,DB04839
12323,CHEMBL.COMPOUND:CHEMBL1201627,UniProtKB:Q15054,
12324,CHEMBL.COMPOUND:CHEMBL768,UniProtKB:P49821,DB00187
12325,CHEMBL.COMPOUND:CHEMBL1523964,UniProtKB:P01008,
12326,CHEMBL.COMPOUND:CHEMBL4085457,UniProtKB:Q9UGI9,DB14924
12327,CHEMBL.COMPOUND:CHEMBL1200538,UniProtKB:P47712,
12328,CHEMBL.COMPOUND:CHEMBL1201506,UniProtKB:P20839,DB00056
12329,CHEMBL.COMPOUND:CHEMBL482967,UniProtKB:P34913,DB05198
12330,CHEMBL.COMPOUND:CHEMBL4116008,UniProtKB:Q9NQH7,DB15499
12331,CHEMBL.COMPOUND:CHEMBL1465,UniProtKB:P00326,DB00946
12332,CHEMBL.COMPOUND:CHEMBL1201162,UniProtKB:P41279,
12333,CHEMBL.COMPOUND:CHEMBL1201014,UniProtKB:Q96S37,
12334,CHEMBL.COMPOUND:CHEMBL3545414,UniProtKB:O95977,
12335,CHEMBL.COMPOUND:CHEMBL2107830,UniProtKB:Q13200,DB09038
12336,CHEMBL.COMPOUND:CHEMBL112797,UniProtKB:P51170,DB05010
12337,CHEMBL.COMPOUND:CHEMBL2104765,UniProtKB:Q9NZ42,DB13129
12338,CHEMBL.COMPOUND:CHEMBL2364611,UniProtKB:P28702,DB11911
12339,CHEMBL.COMPOUND:CHEMBL1200940,UniProtKB:O75908,
12340,CHEMBL.COMPOUND:CHEMBL2105107,UniProtKB:Q9NYV4,DB04796
12341,CHEMBL.COMPOUND:CHEMBL904,UniProtKB:Q9NYV4,
12342,CHEMBL.COMPOUND:CHEMBL2177390,UniProtKB:Q08499,DB11743
12343,CHEMBL.COMPOUND:CHEMBL4297649,UniProtKB:P62269,DB16262
12344,CHEMBL.COMPOUND:CHEMBL1280,UniProtKB:O00555,
12345,CHEMBL.COMPOUND:CHEMBL296913,UniProtKB:O00408,
12346,CHEMBL.COMPOUND:CHEMBL1200413,UniProtKB:P36507,
12347,CHEMBL.COMPOUND:CHEMBL277062,UniProtKB:O60840,DB01558
12348,CHEMBL.COMPOUND:CHEMBL1651956,UniProtKB:P62899,DB12139
12349,CHEMBL.COMPOUND:CHEMBL405,UniProtKB:P42263,DB00182
12350,CHEMBL.COMPOUND:CHEMBL18442,UniProtKB:Q99572,DB06809
12351,CHEMBL.COMPOUND:CHEMBL1790041,UniProtKB:P20138,DB00863
12352,CHEMBL.COMPOUND:CHEMBL2178422,UniProtKB:P50281,DB12457
12353,CHEMBL.COMPOUND:CHEMBL1237104,UniProtKB:O43676,
12354,CHEMBL.COMPOUND:CHEMBL53463,UniProtKB:Q6UB28,DB00997
12355,CHEMBL.COMPOUND:CHEMBL1565476,UniProtKB:P62269,
12356,CHEMBL.COMPOUND:CHEMBL1218,UniProtKB:Q9H228,DB00980
12357,CHEMBL.COMPOUND:CHEMBL57242,UniProtKB:P80404,
12358,CHEMBL.COMPOUND:CHEMBL1201022,UniProtKB:P60900,
12359,CHEMBL.COMPOUND:CHEMBL207197,UniProtKB:O95259,DB04869
12360,CHEMBL.COMPOUND:CHEMBL2095212,UniProtKB:Q9H4A4,DB08893
12361,CHEMBL.COMPOUND:CHEMBL1201232,UniProtKB:A5X5Y0,DB01625
12362,CHEMBL.COMPOUND:CHEMBL3039582,UniProtKB:P35916,DB09532
12363,CHEMBL.COMPOUND:CHEMBL962,UniProtKB:Q9UQL6,
12364,CHEMBL.COMPOUND:CHEMBL2107067,UniProtKB:O14920,DB13946
12365,CHEMBL.COMPOUND:CHEMBL180022,UniProtKB:O00255,DB11828
12366,CHEMBL.COMPOUND:CHEMBL154,UniProtKB:O15379,DB00788
12367,CHEMBL.COMPOUND:CHEMBL3918017,UniProtKB:Q9NR96,DB05885
12368,CHEMBL.COMPOUND:CHEMBL554,UniProtKB:Q9NSA2,DB01259
12369,CHEMBL.COMPOUND:CHEMBL4802152,UniProtKB:P23975,
12370,CHEMBL.COMPOUND:CHEMBL3977543,UniProtKB:P34998,
12371,CHEMBL.COMPOUND:CHEMBL3989908,UniProtKB:P30531,DB13874
12372,CHEMBL.COMPOUND:CHEMBL3916929,UniProtKB:P62888,DB15418
12373,CHEMBL.COMPOUND:CHEMBL3678958,UniProtKB:P62854,
12374,CHEMBL.COMPOUND:CHEMBL2146133,UniProtKB:P02461,
12375,CHEMBL.COMPOUND:CHEMBL109648,UniProtKB:O94925,DB06677
12376,CHEMBL.COMPOUND:CHEMBL502,UniProtKB:P30536,DB00843
12377,CHEMBL.COMPOUND:CHEMBL3786098,UniProtKB:Q16548,DB14768
12378,CHEMBL.COMPOUND:CHEMBL4297441,UniProtKB:P28702,DB05297
12379,CHEMBL.COMPOUND:CHEMBL4650323,UniProtKB:P55036,
12380,CHEMBL.COMPOUND:CHEMBL1237082,UniProtKB:O43614,
12381,CHEMBL.COMPOUND:CHEMBL834,UniProtKB:Q14432,DB00282
12382,CHEMBL.COMPOUND:CHEMBL3545252,UniProtKB:Q07002,
12383,CHEMBL.COMPOUND:CHEMBL259571,UniProtKB:P20711,DB06083
12384,CHEMBL.COMPOUND:CHEMBL2106419,UniProtKB:Q93084,
12385,CHEMBL.COMPOUND:CHEMBL3989845,UniProtKB:P24530,
12386,CHEMBL.COMPOUND:CHEMBL193482,UniProtKB:P19404,DB04573
12387,CHEMBL.COMPOUND:CHEMBL599,UniProtKB:Q05513,DB00814
12388,CHEMBL.COMPOUND:CHEMBL1200799,UniProtKB:P47989,DB00287
12389,CHEMBL.COMPOUND:CHEMBL1201064,UniProtKB:P21918,
12390,CHEMBL.COMPOUND:CHEMBL19299,UniProtKB:P20292,DB09212
12391,CHEMBL.COMPOUND:CHEMBL3642985,UniProtKB:O60840,
12392,CHEMBL.COMPOUND:CHEMBL4297644,UniProtKB:P05771,DB16330
12393,CHEMBL.COMPOUND:CHEMBL549,UniProtKB:Q9Y2I1,DB00215
12394,CHEMBL.COMPOUND:CHEMBL1789941,UniProtKB:P19838,DB08877
12395,CHEMBL.COMPOUND:CHEMBL559180,UniProtKB:P25440,
12396,CHEMBL.COMPOUND:CHEMBL2364628,UniProtKB:P37231,DB12376
12397,CHEMBL.COMPOUND:CHEMBL979,UniProtKB:P54750,DB00371
12398,CHEMBL.COMPOUND:CHEMBL1200472,UniProtKB:Q9Y271,DB01589
12399,CHEMBL.COMPOUND:CHEMBL3545036,UniProtKB:P07098,DB05070
12400,CHEMBL.COMPOUND:CHEMBL1201540,UniProtKB:P10721,
12401,CHEMBL.COMPOUND:CHEMBL1200873,UniProtKB:Q99808,
12402,CHEMBL.COMPOUND:CHEMBL3990033,UniProtKB:P10828,
12403,CHEMBL.COMPOUND:CHEMBL3989562,UniProtKB:O95259,
12404,CHEMBL.COMPOUND:CHEMBL220491,UniProtKB:P62263,DB01194
12405,CHEMBL.COMPOUND:CHEMBL972,UniProtKB:Q14790,DB01037
12406,CHEMBL.COMPOUND:CHEMBL1615439,UniProtKB:Q13370,DB01579
12407,CHEMBL.COMPOUND:CHEMBL4297270,UniProtKB:Q96EB6,DB14948
12408,CHEMBL.COMPOUND:CHEMBL4297537,UniProtKB:Q9NR82,
12409,CHEMBL.COMPOUND:CHEMBL489095,UniProtKB:Q9BQE3,DB12567
12410,CHEMBL.COMPOUND:CHEMBL180022,UniProtKB:P24723,DB11828
12411,CHEMBL.COMPOUND:CHEMBL1152,UniProtKB:Q9UIX4,DB15566
12412,CHEMBL.COMPOUND:CHEMBL3039529,UniProtKB:P05023,DB12209
12413,CHEMBL.COMPOUND:CHEMBL3265032,UniProtKB:Q70Z44,DB12121
12414,CHEMBL.COMPOUND:CHEMBL658,UniProtKB:P31639,DB00708
12415,CHEMBL.COMPOUND:CHEMBL878,UniProtKB:P21964,DB00524
12416,CHEMBL.COMPOUND:CHEMBL498,UniProtKB:Q13003,DB00672
12417,CHEMBL.COMPOUND:CHEMBL1823872,UniProtKB:P14778,DB09099
12418,CHEMBL.COMPOUND:CHEMBL1829433,UniProtKB:P48551,DB11671
12419,CHEMBL.COMPOUND:CHEMBL1201513,UniProtKB:P10827,
12420,CHEMBL.COMPOUND:CHEMBL4650313,UniProtKB:P41597,
12421,CHEMBL.COMPOUND:CHEMBL1976040,UniProtKB:Q00534,DB11740
12422,CHEMBL.COMPOUND:CHEMBL2364614,UniProtKB:P48546,DB14878
12423,CHEMBL.COMPOUND:CHEMBL3989922,UniProtKB:P28472,
12424,CHEMBL.COMPOUND:CHEMBL1200813,UniProtKB:P11926,
12425,CHEMBL.COMPOUND:CHEMBL187927,UniProtKB:P48549,DB12125
12426,CHEMBL.COMPOUND:CHEMBL1095777,UniProtKB:P22748,DB05039
12427,CHEMBL.COMPOUND:CHEMBL3545137,UniProtKB:O43451,
12428,CHEMBL.COMPOUND:CHEMBL1201265,UniProtKB:P31213,DB14644
12429,CHEMBL.COMPOUND:CHEMBL3989680,UniProtKB:O14744,
12430,CHEMBL.COMPOUND:CHEMBL3301618,UniProtKB:P48039,DB12303
12431,CHEMBL.COMPOUND:CHEMBL1255794,UniProtKB:P62891,DB06497
12432,CHEMBL.COMPOUND:CHEMBL3039530,UniProtKB:P24557,DB12100
12433,CHEMBL.COMPOUND:CHEMBL2323775,UniProtKB:P02708,
12434,CHEMBL.COMPOUND:CHEMBL332750,UniProtKB:P23975,DB05298
12435,CHEMBL.COMPOUND:CHEMBL3188267,UniProtKB:P31327,DB11791
12436,CHEMBL.COMPOUND:CHEMBL451930,UniProtKB:Q8N122,DB04977
12437,CHEMBL.COMPOUND:CHEMBL109480,UniProtKB:P25101,DB05134
12438,CHEMBL.COMPOUND:CHEMBL3989971,UniProtKB:P03886,DB14829
12439,CHEMBL.COMPOUND:CHEMBL522987,UniProtKB:Q9Y6M9,DB11949
12440,CHEMBL.COMPOUND:CHEMBL1196,UniProtKB:P20273,DB00807
12441,CHEMBL.COMPOUND:CHEMBL424133,UniProtKB:P52298,DB12988
12442,CHEMBL.COMPOUND:CHEMBL1237,UniProtKB:P18621,DB00722
12443,CHEMBL.COMPOUND:CHEMBL2074972,UniProtKB:P34995,
12444,CHEMBL.COMPOUND:CHEMBL766,UniProtKB:P39086,DB01597
12445,CHEMBL.COMPOUND:CHEMBL250270,UniProtKB:P41235,DB00528
12446,CHEMBL.COMPOUND:CHEMBL3707375,UniProtKB:P10276,
12447,CHEMBL.COMPOUND:CHEMBL3989698,UniProtKB:P43490,
12448,CHEMBL.COMPOUND:CHEMBL452076,UniProtKB:P62899,DB09232
12449,CHEMBL.COMPOUND:CHEMBL396778,UniProtKB:P28566,DB06654
12450,CHEMBL.COMPOUND:CHEMBL4650230,UniProtKB:P06213,
12451,CHEMBL.COMPOUND:CHEMBL334966,UniProtKB:P39059,DB06441
12452,CHEMBL.COMPOUND:CHEMBL2103873,UniProtKB:P62899,DB08932
12453,CHEMBL.COMPOUND:CHEMBL1200659,UniProtKB:Q07001,
12454,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:P22303,DB01229
12455,CHEMBL.COMPOUND:CHEMBL1201421,UniProtKB:Q99250,DB04895
12456,CHEMBL.COMPOUND:CHEMBL575448,UniProtKB:Q99683,DB15399
12457,CHEMBL.COMPOUND:CHEMBL471,UniProtKB:P04746,DB00489
12458,CHEMBL.COMPOUND:CHEMBL75133,UniProtKB:P02708,DB11806
12459,CHEMBL.COMPOUND:CHEMBL7492,UniProtKB:Q15303,DB03695
12460,CHEMBL.COMPOUND:CHEMBL3786098,UniProtKB:P22102,DB14768
12461,CHEMBL.COMPOUND:CHEMBL2001019,UniProtKB:P02708,DB12848
12462,CHEMBL.COMPOUND:CHEMBL1229517,UniProtKB:Q8IZL9,DB08881
12463,CHEMBL.COMPOUND:CHEMBL2110900,UniProtKB:Q92769,DB04884
12464,CHEMBL.COMPOUND:CHEMBL2219422,UniProtKB:P08238,DB11648
12465,CHEMBL.COMPOUND:CHEMBL2178578,UniProtKB:P54756,DB15250
12466,CHEMBL.COMPOUND:CHEMBL4297320,UniProtKB:A8TX70,DB15355
12467,CHEMBL.COMPOUND:CHEMBL1201618,UniProtKB:Q00526,
12468,CHEMBL.COMPOUND:CHEMBL2103836,UniProtKB:O60341,DB12105
12469,CHEMBL.COMPOUND:CHEMBL1643880,UniProtKB:P39059,DB12402
12470,CHEMBL.COMPOUND:CHEMBL1643880,UniProtKB:P39059,DB05049
12471,CHEMBL.COMPOUND:CHEMBL3907479,UniProtKB:P07237,DB12903
12472,CHEMBL.COMPOUND:CHEMBL4175981,UniProtKB:O14764,
12473,CHEMBL.COMPOUND:CHEMBL2105740,UniProtKB:Q01449,
12474,CHEMBL.COMPOUND:CHEMBL3833353,UniProtKB:Q16718,
12475,CHEMBL.COMPOUND:CHEMBL420,UniProtKB:P37268,DB00629
12476,CHEMBL.COMPOUND:CHEMBL1201488,UniProtKB:P42677,
12477,CHEMBL.COMPOUND:CHEMBL2178573,UniProtKB:P49915,DB16066
12478,CHEMBL.COMPOUND:CHEMBL2364629,UniProtKB:Q8IZL9,
12479,CHEMBL.COMPOUND:CHEMBL2107308,UniProtKB:Q9UK17,
12480,CHEMBL.COMPOUND:CHEMBL4742157,UniProtKB:P36897,
12481,CHEMBL.COMPOUND:CHEMBL1200809,UniProtKB:P60900,
12482,CHEMBL.COMPOUND:CHEMBL237500,UniProtKB:Q96EB6,DB08882
12483,CHEMBL.COMPOUND:CHEMBL482950,UniProtKB:P40306,DB12572
12484,CHEMBL.COMPOUND:CHEMBL1542,UniProtKB:Q9H244,DB00993
12485,CHEMBL.COMPOUND:CHEMBL83063,UniProtKB:O95477,
12486,CHEMBL.COMPOUND:CHEMBL448,UniProtKB:P12109,DB00312
12487,CHEMBL.COMPOUND:CHEMBL1720,UniProtKB:O14842,
12488,CHEMBL.COMPOUND:CHEMBL4297627,UniProtKB:P03952,DB14896
12489,CHEMBL.COMPOUND:CHEMBL1094966,UniProtKB:P41595,DB01291
12490,CHEMBL.COMPOUND:CHEMBL1341,UniProtKB:P00742,DB01028
12491,CHEMBL.COMPOUND:CHEMBL4297625,UniProtKB:P17181,
12492,CHEMBL.COMPOUND:CHEMBL1201064,UniProtKB:O95168,
12493,CHEMBL.COMPOUND:CHEMBL1200761,UniProtKB:O75874,DB00269
12494,CHEMBL.COMPOUND:CHEMBL219586,UniProtKB:P23443,DB07215
12495,CHEMBL.COMPOUND:CHEMBL440498,UniProtKB:Q9NYK1,DB08490
12496,CHEMBL.COMPOUND:CHEMBL419792,UniProtKB:P07098,DB06477
12497,CHEMBL.COMPOUND:CHEMBL14376,UniProtKB:P61313,DB04946
12498,CHEMBL.COMPOUND:CHEMBL3545235,UniProtKB:P05121,
12499,CHEMBL.COMPOUND:CHEMBL661,UniProtKB:P02766,DB00404
12500,CHEMBL.COMPOUND:CHEMBL499915,UniProtKB:P49662,DB02329
12501,CHEMBL.COMPOUND:CHEMBL435298,UniProtKB:O00591,DB16159
12502,CHEMBL.COMPOUND:CHEMBL1237119,UniProtKB:Q58F21,DB00374
12503,CHEMBL.COMPOUND:CHEMBL1201520,UniProtKB:P51787,DB00094
12504,CHEMBL.COMPOUND:CHEMBL1471,UniProtKB:P48544,DB00673
12505,CHEMBL.COMPOUND:CHEMBL2105721,UniProtKB:Q92542,DB12720
12506,CHEMBL.COMPOUND:CHEMBL4594442,UniProtKB:Q92843,
12507,CHEMBL.COMPOUND:CHEMBL1201271,UniProtKB:P28908,DB00354
12508,CHEMBL.COMPOUND:CHEMBL1639,UniProtKB:P19099,DB09026
12509,CHEMBL.COMPOUND:CHEMBL1653,UniProtKB:P09917,
12510,CHEMBL.COMPOUND:CHEMBL1201891,UniProtKB:P30531,DB11921
12511,CHEMBL.COMPOUND:CHEMBL1200695,UniProtKB:Q9UIQ6,
12512,CHEMBL.COMPOUND:CHEMBL56337,UniProtKB:Q16584,DB15293
12513,CHEMBL.COMPOUND:CHEMBL236593,UniProtKB:P12109,DB12228
12514,CHEMBL.COMPOUND:CHEMBL3989691,UniProtKB:Q01118,
12515,CHEMBL.COMPOUND:CHEMBL17,UniProtKB:O60359,DB01144
12516,CHEMBL.COMPOUND:CHEMBL52333,UniProtKB:P17658,DB12670
12517,CHEMBL.COMPOUND:CHEMBL3039525,UniProtKB:P30530,DB11977
12518,CHEMBL.COMPOUND:CHEMBL1201193,UniProtKB:P41231,DB01002
12519,CHEMBL.COMPOUND:CHEMBL37744,UniProtKB:Q9UK17,DB04832
12520,CHEMBL.COMPOUND:CHEMBL1567,UniProtKB:P27635,
12521,CHEMBL.COMPOUND:CHEMBL289228,UniProtKB:P16615,DB04960
12522,CHEMBL.COMPOUND:CHEMBL2062335,UniProtKB:Q9UQB9,
12523,CHEMBL.COMPOUND:CHEMBL4297326,UniProtKB:P35367,DB05678
12524,CHEMBL.COMPOUND:CHEMBL539423,UniProtKB:Q8NCM2,DB12548
12525,CHEMBL.COMPOUND:CHEMBL1200927,UniProtKB:Q05940,DB09555
12526,CHEMBL.COMPOUND:CHEMBL2424780,UniProtKB:P12107,DB12687
12527,CHEMBL.COMPOUND:CHEMBL4297588,UniProtKB:Q9Y243,DB16261
12528,CHEMBL.COMPOUND:CHEMBL4535757,UniProtKB:P48735,DB15569
12529,CHEMBL.COMPOUND:CHEMBL2087361,UniProtKB:P25101,DB11737
12530,CHEMBL.COMPOUND:CHEMBL1175,UniProtKB:Q13936,DB00476
12531,CHEMBL.COMPOUND:CHEMBL3545010,UniProtKB:P05091,
12532,CHEMBL.COMPOUND:CHEMBL3707375,UniProtKB:P28472,
12533,CHEMBL.COMPOUND:CHEMBL2107841,UniProtKB:P17568,DB09043
12534,CHEMBL.COMPOUND:CHEMBL1200395,UniProtKB:Q9Y2I1,
12535,CHEMBL.COMPOUND:CHEMBL3647536,UniProtKB:Q9H4B7,
12536,CHEMBL.COMPOUND:CHEMBL2103839,UniProtKB:P07510,DB06233
12537,CHEMBL.COMPOUND:CHEMBL1201245,UniProtKB:Q07002,DB01237
12538,CHEMBL.COMPOUND:CHEMBL482967,UniProtKB:P16615,DB05198
12539,CHEMBL.COMPOUND:CHEMBL4297462,UniProtKB:P07237,
12540,CHEMBL.COMPOUND:CHEMBL2012520,UniProtKB:Q07864,DB12858
12541,CHEMBL.COMPOUND:CHEMBL1200927,UniProtKB:P50750,DB09555
12542,CHEMBL.COMPOUND:CHEMBL578390,UniProtKB:P20273,
12543,CHEMBL.COMPOUND:CHEMBL3188551,UniProtKB:Q99835,DB11795
12544,CHEMBL.COMPOUND:CHEMBL2308782,UniProtKB:P62424,
12545,CHEMBL.COMPOUND:CHEMBL3087515,UniProtKB:P29317,DB13004
12546,CHEMBL.COMPOUND:CHEMBL592445,UniProtKB:O76083,DB11896
12547,CHEMBL.COMPOUND:CHEMBL1269597,UniProtKB:P42685,DB12451
12548,CHEMBL.COMPOUND:CHEMBL1237104,UniProtKB:P63316,
12549,CHEMBL.COMPOUND:CHEMBL7413,UniProtKB:P62277,DB00474
12550,CHEMBL.COMPOUND:CHEMBL3186993,UniProtKB:Q9Y3Q4,
12551,CHEMBL.COMPOUND:CHEMBL1433,UniProtKB:Q70Z44,DB00254
12552,CHEMBL.COMPOUND:CHEMBL284092,UniProtKB:O43924,DB12184
12553,CHEMBL.COMPOUND:CHEMBL1008,UniProtKB:P25101,DB01244
12554,CHEMBL.COMPOUND:CHEMBL408403,UniProtKB:P13631,DB11842
12555,CHEMBL.COMPOUND:CHEMBL997,UniProtKB:P10398,DB00710
12556,CHEMBL.COMPOUND:CHEMBL1643,UniProtKB:P51812,DB00811
12557,CHEMBL.COMPOUND:CHEMBL1201549,UniProtKB:P08572,
12558,CHEMBL.COMPOUND:CHEMBL1801204,UniProtKB:P56556,DB12774
12559,CHEMBL.COMPOUND:CHEMBL3707223,UniProtKB:P54753,
12560,CHEMBL.COMPOUND:CHEMBL198877,UniProtKB:Q16790,DB11674
12561,CHEMBL.COMPOUND:CHEMBL1561,UniProtKB:P25103,DB00491
12562,CHEMBL.COMPOUND:CHEMBL1743043,UniProtKB:Q2UY09,DB12688
12563,CHEMBL.COMPOUND:CHEMBL3977543,UniProtKB:P03901,
12564,CHEMBL.COMPOUND:CHEMBL2105762,UniProtKB:P48556,DB11992
12565,CHEMBL.COMPOUND:CHEMBL2005186,UniProtKB:Q16548,
12566,CHEMBL.COMPOUND:CHEMBL3989512,UniProtKB:P01008,DB12677
12567,CHEMBL.COMPOUND:CHEMBL1643,UniProtKB:O14818,DB00811
12568,CHEMBL.COMPOUND:CHEMBL24,UniProtKB:O43614,DB00335
12569,CHEMBL.COMPOUND:CHEMBL1200822,UniProtKB:P28472,
12570,CHEMBL.COMPOUND:CHEMBL1643880,UniProtKB:O14920,DB12402
12571,CHEMBL.COMPOUND:CHEMBL1643880,UniProtKB:O14920,DB05049
12572,CHEMBL.COMPOUND:CHEMBL1200477,UniProtKB:Q92542,
12573,CHEMBL.COMPOUND:CHEMBL76688,UniProtKB:P43116,DB12863
12574,CHEMBL.COMPOUND:CHEMBL312448,UniProtKB:O14983,DB06694
12575,CHEMBL.COMPOUND:CHEMBL1683590,UniProtKB:P48551,DB08871
12576,CHEMBL.COMPOUND:CHEMBL3545186,UniProtKB:Q9Y2I7,DB16169
12577,CHEMBL.COMPOUND:CHEMBL1084172,UniProtKB:P62979,
12578,CHEMBL.COMPOUND:CHEMBL1200724,UniProtKB:Q7Z2W7,
12579,CHEMBL.COMPOUND:CHEMBL3545181,UniProtKB:Q9UQ05,
12580,CHEMBL.COMPOUND:CHEMBL1201329,UniProtKB:P09758,DB01116
12581,CHEMBL.COMPOUND:CHEMBL2110585,UniProtKB:Q15910,DB05460
12582,CHEMBL.COMPOUND:CHEMBL95,UniProtKB:P20594,DB00382
12583,CHEMBL.COMPOUND:CHEMBL3986824,UniProtKB:Q99928,DB14770
